datetime,timestamp,price,action,quantity,balance,networth,reward,done
2023-04-21 07:00:00+00:00,1682060400,28155.5,hold,0.0,8248.146509760332,8248.146509760332,0.0,False
2023-04-21 08:00:00+00:00,1682064000,28071.7,hold,0.0,8248.146509760332,8248.146509760332,0.0,False
2023-04-21 09:00:00+00:00,1682067600,28055.1,hold,0.0,8248.146509760332,8248.146509760332,0.0,False
2023-04-21 10:00:00+00:00,1682071200,27992.7,buy,0.0293998114772727,7423.331858784299,8246.31196152415,-1.834548236181945,False
2023-04-21 11:00:00+00:00,1682074800,28054.5,hold,0.0293998114772727,7423.331858784299,8248.128869873446,1.8169083492957725,False
2023-04-21 12:00:00+00:00,1682078400,28207.5,hold,0.0293998114772727,7423.331858784299,8252.627041029467,4.498171156021272,False
2023-04-21 13:00:00+00:00,1682082000,28104.1,close_long,0.0,8252.627041029467,8252.627041029467,0.0,False
2023-04-21 14:00:00+00:00,1682085600,28056.4,sell,0.029364495006171585,8252.627041029467,8254.027727441262,1.4006864117945952,False
2023-04-21 15:00:00+00:00,1682089200,28038.0,close_short,0.0,8254.027727441262,8254.027727441262,0.0,False
2023-04-21 16:00:00+00:00,1682092800,28045.5,buy,0.02943871790941316,7428.624954697136,8254.248517825583,0.22079038432093512,False
2023-04-21 17:00:00+00:00,1682096400,27890.0,close_long,0.0,8254.248517825583,8254.248517825583,0.0,False
2023-04-21 18:00:00+00:00,1682100000,27774.0,sell,0.02959572792336172,8254.248517825583,8257.681622264692,3.433104439109229,False
2023-04-21 19:00:00+00:00,1682103600,27273.2,hold,0.02959572792336172,8254.248517825583,8272.503162808713,14.821540544020536,False
2023-04-21 20:00:00+00:00,1682107200,27266.1,close_short,0.0,8272.503162808713,8272.503162808713,0.0,False
2023-04-21 21:00:00+00:00,1682110800,27277.0,hold,0.0,8272.503162808713,8272.503162808713,0.0,False
2023-04-21 22:00:00+00:00,1682114400,27253.4,buy,0.030327760247859784,7445.252846527841,8271.787427666863,-0.7157351418500184,False
2023-04-21 23:00:00+00:00,1682118000,27253.2,close_long,0.0,8271.787427666863,8271.787427666863,0.0,False
2023-04-22 00:00:00+00:00,1682121600,27216.7,sell,0.03035161899397819,8271.787427666863,8272.895261760143,1.107834093279962,False
2023-04-22 01:00:00+00:00,1682125200,27282.6,hold,0.03035161899397819,8271.787427666863,8270.89509006844,-2.0001716917031445,False
2023-04-22 02:00:00+00:00,1682128800,27237.8,hold,0.03035161899397819,8271.787427666863,8272.25484259937,1.3597525309305638,False
