datetime,timestamp,price,action,position_type,quantity,balance,networth,reward,reward_networth,reward_action,reward_market,done,trade_count,profitable_trades,win_rate,total_profit,max_drawdown
2020-04-09 20:00:00+00:00,1586462400,7286.0,sell,short,0.27602026986501044,10018.845745425217,10011.531208273795,-931.8147636047856,-731.4537151421973,-200.37691490850435,0.015866445916115083,False,60,34,0.5666666666666667,18.845745425219707,0.019737604220891533
2020-04-09 21:00:00+00:00,1586466000,7301.0,close_short,None,0.0,10011.531208273795,10011.531208273795,-731.4537151422776,0.0,-731.4537151422776,0.0,False,61,34,0.5573770491803278,11.531208273796931,0.019737604220891533
2020-04-09 22:00:00+00:00,1586469600,7300.0,hold,None,0.0,10011.531208273795,10011.531208273795,0.0,0.0,0.0,0.0,False,61,34,0.5573770491803278,11.531208273796931,0.019737604220891533
2020-04-09 23:00:00+00:00,1586473200,7282.0,hold,None,0.0,10011.531208273795,10011.531208273795,0.0,0.0,0.0,0.0,False,61,34,0.5573770491803278,11.531208273796931,0.019737604220891533
2020-04-10 00:00:00+00:00,1586476800,7287.0,hold,None,0.0,10011.531208273795,10011.531208273795,0.0,0.0,0.0,0.0,False,61,34,0.5573770491803278,11.531208273796931,0.019737604220891533
2020-04-10 01:00:00+00:00,1586480400,7262.0,buy,long,0.27477785668378746,8009.2249666190355,10004.6617618567,-887.1752658749637,-686.9446417094878,-200.23062416547592,0.0,False,61,34,0.5573770491803278,11.531208273796931,0.019737604220891533
2020-04-10 02:00:00+00:00,1586484000,7246.0,hold,long,0.27477785668378746,8009.2249666190355,10000.26531614976,-439.63457069396304,-439.64457069396303,0.01,0.0,False,61,34,0.5573770491803278,11.531208273796931,0.020145569363889667
2020-04-10 03:00:00+00:00,1586487600,7175.5,hold,long,0.27477785668378746,8009.2249666190355,9980.893477253552,-1937.163889620792,-1937.183889620792,0.02,0.0,False,61,34,0.5573770491803278,11.531208273796931,0.02204367722122464
2020-04-10 04:00:00+00:00,1586491200,7136.5,hold,long,0.27477785668378746,8009.2249666190355,9970.177140842885,-1071.6036410667282,-1071.6336410667282,0.030000000000000002,0.0,False,61,34,0.5573770491803278,11.531208273796931,0.02309369433379283
2020-04-10 05:00:00+00:00,1586494800,6962.0,hold,long,0.27477785668378746,8009.2249666190355,9922.228404851563,-4794.833599132188,-4794.873599132188,0.04,0.0,False,61,34,0.5573770491803278,11.531208273796931,0.027791847824643102
2020-04-10 06:00:00+00:00,1586498400,6956.0,stop_loss_long,None,0.0,9922.228404851563,9922.228404851563,-8930.280342223092,0.0,-8930.280342223092,0.0,False,62,34,0.5483870967741935,-77.77159514843399,0.027791847824643102
2020-04-10 07:00:00+00:00,1586502000,6918.0,hold,None,0.0,9922.228404851563,9922.228404851563,0.0,0.0,0.0,0.0,False,62,34,0.5483870967741935,-77.77159514843399,0.027791847824643102
2020-04-10 08:00:00+00:00,1586505600,6918.5,sell,short,0.28685251242704723,9922.228404851563,9922.084978595349,-212.73256462127875,-14.342625621429761,-198.4445680970313,0.054629097182288255,False,62,34,0.5483870967741935,-77.77159514843399,0.02780590113704814
